Tissue	Module	Symbol	is.hub
Muscle	M100	TMED9	no
Muscle	M100	TMEM186	no
Muscle	M100	TRIM27	no
Muscle	M100	U1SNRNPBP	no
Muscle	M100	VPS54	no
Muscle	M100	WDR70	no
Muscle	M100	ZNF274	no
Muscle	M100	ZNF3	no
Muscle	M100	ZNF33A	no
Muscle	M100	ZNF33B	no
Muscle	M101	ACTR3	no
Muscle	M101	ADAM17	no
Muscle	M101	ADARB1	no
Muscle	M101	AHCYL2	no
Muscle	M101	AHR	no
Muscle	M101	AIRE	no
Muscle	M101	AK2P2	no
Muscle	M101	ALPP	no
Muscle	M101	ALS2CR14	no
Muscle	M101	AMFR	no
Muscle	M101	AMOTL2	no
Muscle	M101	ANKRD30B	no
Muscle	M101	ANKRD44	no
Muscle	M101	ANXA4	no
Muscle	M101	APOL2	no
Muscle	M101	ARHGEF3	no
Muscle	M101	ARL16	no
Muscle	M101	ARRDC4	no
Muscle	M101	ASAH1	no
Muscle	M101	ASTN2	no
Muscle	M101	ATAD1	no
Muscle	M101	ATAD2	no
Muscle	M101	ATG10	no
Muscle	M101	ATG12	no
Muscle	M101	ATIC	no
Muscle	M101	BAGE5	no
Muscle	M101	BCL2L13	no
Muscle	M101	BCYRN1	no
Muscle	M101	BLZF1	no
Muscle	M101	BMP8B	no
Muscle	M101	BMS1P5	no
Muscle	M101	BNC2	no
Muscle	M101	C10orf58	no
Muscle	M101	C11orf63	no
Muscle	M101	C14orf112	no
Muscle	M101	C14orf82	no
Muscle	M101	C14orf85	no
Muscle	M101	C15orf63	no
Muscle	M101	C18orf19	no
Muscle	M101	C19orf2	no
Muscle	M101	C19orf42	no
Muscle	M101	C1orf58	no
Muscle	M101	C20orf45	no
Muscle	M101	C21orf24	no
Muscle	M101	C21orf55	no
Muscle	M101	C21orf58	no
Muscle	M101	C22orf40	no
Muscle	M101	C2orf30	no
Muscle	M101	C2orf69	yes
Muscle	M101	C3orf50	no
Muscle	M101	C5orf28	no
Muscle	M101	C6orf117	no
Muscle	M101	C6orf170	yes
Muscle	M101	C6orf225	no
Muscle	M101	C7orf28B	no
Muscle	M101	C7orf38	no
Muscle	M101	C8orf37	no
Muscle	M101	C8orf45	no
Muscle	M101	C9orf130	no
Muscle	M101	C9orf80	no
Muscle	M101	CAB39	no
Muscle	M101	CARM1	no
Muscle	M101	CCBE1	no
Muscle	M101	CCDC125	yes
Muscle	M101	CCDC34	no
Muscle	M101	CD68	no
Muscle	M101	CDAN1	yes
Muscle	M101	CDC2L6	no
Muscle	M101	CDH24	no
Muscle	M101	CDKN2AIPNL	no
Muscle	M101	CEBPG	no
Muscle	M101	CEP27	yes
Muscle	M101	CLEC2D	no
Muscle	M101	CLIC2	no
Muscle	M101	CLTA	no
Muscle	M101	CLTC	no
Muscle	M101	CMAS	no
Muscle	M101	CNOT2	no
Muscle	M101	COPG	no
Muscle	M101	COPZ1	no
Muscle	M101	COX11P	no
Muscle	M101	COX19	no
Muscle	M101	CPS1	no
Muscle	M101	CRADD	no
Muscle	M101	CRCP	no
Muscle	M101	CREB1	no
Muscle	M101	CSF2RA	yes
Muscle	M101	CUL2	no
Muscle	M101	CUL4A	no
Muscle	M101	CYP51A1	no
Muscle	M101	DAPP1	no
Muscle	M101	DCAKD	no
Muscle	M101	DCLRE1C	no
Muscle	M101	DDO	no
Muscle	M101	DDX1	no
Muscle	M101	DDX27	no
Muscle	M101	DDX51	no
Muscle	M101	DEM1	no
Muscle	M101	DKFZp434K191	no
Muscle	M101	DMC1	yes
Muscle	M101	DNAJB14	no
Muscle	M101	DNAJB6	no
Muscle	M101	DNAJC11	no
Muscle	M101	DNHL1	no
Muscle	M101	DPH5	no
Muscle	M101	DTWD2	no
Muscle	M101	DUSP13	no
Muscle	M101	DUXAP3	yes
Muscle	M101	DYNLRB1	no
Muscle	M101	E2F8	no
Muscle	M101	EEF1A2	no
Muscle	M101	EID2B	no
Muscle	M101	EIF1	no
Muscle	M101	EIF2AK4	yes
Muscle	M101	EIF3M	no
Muscle	M101	ENHO	no
Muscle	M101	EPS8	no
Muscle	M101	ERAP1	no
Muscle	M101	ERBB3	no
Muscle	M101	ERCC8	no
Muscle	M101	ERGIC1	no
Muscle	M101	EVI5	no
Muscle	M101	EXD3	no
Muscle	M101	EXOG	no
Muscle	M101	EYS	no
Muscle	M101	FAM104A	no
Muscle	M101	FAM115A	no
Muscle	M101	FAM119A	no
Muscle	M101	FAM153B	no
Muscle	M101	FAM175A	yes
Muscle	M101	FAM177A1	no
Muscle	M101	FAM40B	no
Muscle	M101	FAM73A	no
Muscle	M101	FAM76A	no
Muscle	M101	FAM86B1	no
Muscle	M101	FARSLB	no
Muscle	M101	FASTKD3	no
Muscle	M101	FBXL11	no
Muscle	M101	FBXO3	no
Muscle	M101	FBXW2	no
Muscle	M101	FKBP14	no
Muscle	M101	FKBP15	no
Muscle	M101	FKBP1P1	no
Muscle	M101	FLJ11292	no
Muscle	M101	FLJ11783	no
Muscle	M101	FLJ13305	no
Muscle	M101	FLJ20444	no
Muscle	M101	FLJ25363	no
Muscle	M101	FLJ31306	no
Muscle	M101	FLJ34047	no
Muscle	M101	FLJ35390	no
Muscle	M101	FLJ36131	yes
Muscle	M101	FLJ37396	no
Muscle	M101	FLJ39639	no
Muscle	M101	FLJ40722	no
Muscle	M101	FLJ42562	no
Muscle	M101	FLJ44124	no
Muscle	M101	FLJ46309	no
Muscle	M101	FVT1	no
Muscle	M101	GABPB2	no
Muscle	M101	GALNT3	no
Muscle	M101	GDPD1	no
Muscle	M101	GIMAP1	no
Muscle	M101	GJC1	yes
Muscle	M101	GNB4	no
Muscle	M101	GNG10	no
Muscle	M101	GOLGA9P	no
Muscle	M101	GOLGB1	no
Muscle	M101	GOSR2	no
Muscle	M101	GPBP1L1	no
Muscle	M101	GPR1	no
Muscle	M101	GRM2	no
Muscle	M101	GSDMB	no
Muscle	M101	GSTTP2	no
Muscle	M101	GTF2IRD2B	no
Muscle	M101	GTF3C6	no
Muscle	M101	GXYLT1	no
Muscle	M101	HIATL2	no
Muscle	M101	HLA.A	no
Muscle	M101	HMBOX1	no
Muscle	M101	HRB	no
Muscle	M101	HRSP12	no
Muscle	M101	HSPA9	no
Muscle	M101	HSPB8	no
Muscle	M101	IARS	no
Muscle	M101	ICA1	no
Muscle	M101	IFRD2	no
Muscle	M101	IGFL3	no
Muscle	M101	IKZF2	no
Muscle	M101	IL10	no
Muscle	M101	IL16	no
Muscle	M101	IL18	no
Muscle	M101	INSC	no
Muscle	M101	ISG20L2	no
Muscle	M101	KAT2B	no
Muscle	M101	KCNH6	no
Muscle	M101	KCNK6	no
Muscle	M101	KIAA1161	no
Muscle	M101	KIAA1751	no
Muscle	M101	KIF6	no
Muscle	M101	KPNA4	yes
Muscle	M101	LAYN	no
Muscle	M101	LEP	no
Muscle	M101	LGALS3	yes
Muscle	M101	LIG4	no
Muscle	M101	LILRB1	no
Muscle	M101	LILRB3	no
Muscle	M101	LOC100127975	no
Muscle	M101	LOC100128062	yes
Muscle	M101	LOC100128084	no
Muscle	M101	LOC100128098	no
Muscle	M101	LOC100128274	no
Muscle	M101	LOC100128288	no
Muscle	M101	LOC100128505	no
Muscle	M101	LOC100129094	no
Muscle	M101	LOC100129211	no
Muscle	M101	LOC100129362	no
Muscle	M101	LOC100129441	no
Muscle	M101	LOC100129502	yes
Muscle	M101	LOC100130053	no
Muscle	M101	LOC100130154	no
Muscle	M101	LOC100130168	yes
Muscle	M101	LOC100130276	no
Muscle	M101	LOC100130353	no
Muscle	M101	LOC100130367	no
Muscle	M101	LOC100130445	no
Muscle	M101	LOC100130516	no
Muscle	M101	LOC100130598	no
Muscle	M101	LOC100130764	no
Muscle	M101	LOC100130921	no
Muscle	M101	LOC100131096	no
Muscle	M101	LOC100131165	no
Muscle	M101	LOC100131336	no
Muscle	M101	LOC100131452	no
Muscle	M101	LOC100131541	no
Muscle	M101	LOC100131655	no
Muscle	M101	LOC100131718	no
Muscle	M101	LOC100131786	no
Muscle	M101	LOC100131811	no
Muscle	M101	LOC100131835	no
Muscle	M101	LOC100131850	no
Muscle	M101	LOC100131989	no
Muscle	M101	LOC100132347	no
Muscle	M101	LOC100132391	yes
Muscle	M101	LOC100132418	no
Muscle	M101	LOC100132428	no
Muscle	M101	LOC100132526	no
Muscle	M101	LOC100132585	no
Muscle	M101	LOC100132727	no
Muscle	M101	LOC100132740	no
Muscle	M101	LOC100133019	no
Muscle	M101	LOC100133129	no
Muscle	M101	LOC100133177	no
Muscle	M101	LOC100133233	no
Muscle	M101	LOC100133277	no
Muscle	M101	LOC100133298	no
Muscle	M101	LOC100133465	no
Muscle	M101	LOC100133516	no
Muscle	M101	LOC100133649	no
Muscle	M101	LOC100133772	no
Muscle	M101	LOC100134053	no
Muscle	M101	LOC100134159	no
Muscle	M101	LOC100134468	no
Muscle	M101	LOC100134868	no
Muscle	M101	LOC100190938	yes
Muscle	M101	LOC100190986	no
Muscle	M101	LOC123688	no
Muscle	M101	LOC132241	no
Muscle	M101	LOC158376	no
Muscle	M101	LOC202134	no
Muscle	M101	LOC202781	no
Muscle	M101	LOC255167	no
Muscle	M101	LOC285501	no
Muscle	M101	LOC286002	no
Muscle	M101	LOC341315	no
Muscle	M101	LOC389517	no
Muscle	M101	LOC391169	no
Muscle	M101	LOC391334	no
Muscle	M101	LOC399900	no
Muscle	M101	LOC400446	no
Muscle	M101	LOC400464	no
Muscle	M101	LOC400721	no
Muscle	M101	LOC401098	yes
Muscle	M101	LOC401152	no
Muscle	M101	LOC401218	no
Muscle	M101	LOC402176	no
Muscle	M101	LOC440157	no
Muscle	M101	LOC440704	no
Muscle	M101	LOC441179	no
Muscle	M101	LOC442727	no
Muscle	M101	LOC613206	no
Muscle	M101	LOC642333	no
Muscle	M101	LOC642897	no
Muscle	M101	LOC642947	yes
Muscle	M101	LOC643011	no
Muscle	M101	LOC643509	no
Muscle	M101	LOC643882	no
Muscle	M101	LOC644250	yes
Muscle	M101	LOC644360	no
Muscle	M101	LOC644517	no
Muscle	M101	LOC644563	no
Muscle	M101	LOC644591	no
Muscle	M101	LOC644642	no
Muscle	M101	LOC644745	no
Muscle	M101	LOC644760	no
Muscle	M101	LOC644852	no
Muscle	M101	LOC644863	no
Muscle	M101	LOC644869	no
Muscle	M101	LOC644949	no
Muscle	M101	LOC645233	no
Muscle	M101	LOC645452	yes
Muscle	M101	LOC645558	no
Muscle	M101	LOC645895	no
Muscle	M101	LOC645969	no
Muscle	M101	LOC646034	no
Muscle	M101	LOC646100	no
Muscle	M101	LOC646531	no
Muscle	M101	LOC646936	no
Muscle	M101	LOC646996	no
Muscle	M101	LOC647691	no
Muscle	M101	LOC648852	no
Muscle	M101	LOC648921	no
Muscle	M101	LOC650128	no
Muscle	M101	LOC650433	no
Muscle	M101	LOC650708	no
Muscle	M101	LOC651816	no
Muscle	M101	LOC652481	no
Muscle	M101	LOC652595	no
Muscle	M101	LOC652864	no
Muscle	M101	LOC653086	no
Muscle	M101	LOC653199	no
Muscle	M101	LOC653382	no
Muscle	M101	LOC653489	no
Muscle	M101	LOC653829	no
Muscle	M101	LOC653895	no
Muscle	M101	LOC654191	no
Muscle	M101	LOC727726	no
Muscle	M101	LOC727735	no
Muscle	M101	LOC727808	no
Muscle	M101	LOC727962	no
Muscle	M101	LOC727970	no
Muscle	M101	LOC728105	no
Muscle	M101	LOC728127	no
Muscle	M101	LOC728310	no
Muscle	M101	LOC728362	no
Muscle	M101	LOC728809	no
Muscle	M101	LOC728903	no
Muscle	M101	LOC728953	no
Muscle	M101	LOC729082	no
Muscle	M101	LOC729090	no
Muscle	M101	LOC729120	no
Muscle	M101	LOC729324	no
Muscle	M101	LOC729603	no
Muscle	M101	LOC729666	no
Muscle	M101	LOC729687	no
Muscle	M101	LOC729898	no
Muscle	M101	LOC729920	no
Muscle	M101	LOC730041	no
Muscle	M101	LOC730060	no
Muscle	M101	LOC730173	no
Muscle	M101	LOC730202	no
Muscle	M101	LOC730313	no
Muscle	M101	LOC730990	no
Muscle	M101	LOC731049	no
Muscle	M101	LOC731542	no
Muscle	M101	LOC731789	no
Muscle	M101	LOC732300	no
Muscle	M101	LOC732360	no
Muscle	M101	LOC90586	no
Muscle	M101	LRRC23	no
Muscle	M101	LRRC37B	no
Muscle	M101	LRRC37B2	no
Muscle	M101	LSAMP	no
Muscle	M101	LSM10	yes
Muscle	M101	LYPLA1	no
Muscle	M101	MAGT1	no
Muscle	M101	MAP7D1	no
Muscle	M101	MAPKAP1	no
Muscle	M101	MBOAT2	no
Muscle	M101	MCART1	no
Muscle	M101	MCM8	no
Muscle	M101	MFSD11	no
Muscle	M101	MGAT4A	no
Muscle	M101	MGC12760	no
Muscle	M101	MGC15763	no
Muscle	M101	MGC24103	no
Muscle	M101	MGC26356	yes
Muscle	M101	MIA3	no
Muscle	M101	MINA	no
Muscle	M101	MIR2116	no
Muscle	M101	MIR29B1	no
Muscle	M101	MREG	no
Muscle	M101	MRP63	no
Muscle	M101	MRPL3	no
Muscle	M101	MTA2	no
Muscle	M101	MTF2	no
Muscle	M101	MTHFS	no
Muscle	M101	MTM1	no
Muscle	M101	N4BP2	no
Muscle	M101	N6AMT1	no
Muscle	M101	NANP	no
Muscle	M101	NBPF8	no
Muscle	M101	NLRP8	yes
Muscle	M101	NPY6R	no
Muscle	M101	NUBPL	no
Muscle	M101	OCIAD1	yes
Muscle	M101	ORC6L	no
Muscle	M101	P15RS	no
Muscle	M101	P2RY6	no
Muscle	M101	PACRGL	no
Muscle	M101	PATE2	no
Muscle	M101	PCDHB19P	no
Muscle	M101	PCDHB9	no
Muscle	M101	PCMT1	no
Muscle	M101	PDCD4	no
Muscle	M101	PDCD6IP	no
Muscle	M101	PDCD7	no
Muscle	M101	PDDC1	no
Muscle	M101	PDE4C	no
Muscle	M101	PDGFC	no
Muscle	M101	PIGW	no
Muscle	M101	PIGX	no
Muscle	M101	PILRA	no
Muscle	M101	PIP5K2B	no
Muscle	M101	PKN2	no
Muscle	M101	PLDN	no
Muscle	M101	PLEKHB2	no
Muscle	M101	PLSCR1	no
Muscle	M101	PLXNA4	no
Muscle	M101	PNPT1	no
Muscle	M101	POFUT1	no
Muscle	M101	POLB	no
Muscle	M101	PPP1CA	no
Muscle	M101	PRNP	no
Muscle	M101	PRO1853	no
Muscle	M101	PSMD12	no
Muscle	M101	PTGR2	no
Muscle	M101	PTK9	no
Muscle	M101	PTMA	no
Muscle	M101	PTP4A2	no
Muscle	M101	PTPLA	no
Muscle	M101	PTPLAD2	yes
Muscle	M101	QRSL1	no
Muscle	M101	RAD51	no
Muscle	M101	RAP1B	no
Muscle	M101	RASSF6	no
Muscle	M101	RAX2	no
Muscle	M101	RAXL1	no
Muscle	M101	RBM18	no
Muscle	M101	RBM6	no
Muscle	M101	REEP5	no
Muscle	M101	RHBDL2	no
Muscle	M101	RHOQ	no
Muscle	M101	RNF213	no
Muscle	M101	RNF8	no
Muscle	M101	ROCK2	no
Muscle	M101	RPL7L1	yes
Muscle	M101	RPRC1	no
Muscle	M101	RPRD1A	yes
Muscle	M101	RPS19BP1	no
Muscle	M101	RUNDC2C	no
Muscle	M101	RYBP	no
Muscle	M101	SACM1L	no
Muscle	M101	SBF2	no
Muscle	M101	SDHALP1	yes
Muscle	M101	SEC22B	no
Muscle	M101	SEC31A	no
Muscle	M101	SFRS1	no
Muscle	M101	SFRS2IP	no
Muscle	M101	SFRS6	no
Muscle	M101	SHCBP1	no
Muscle	M101	SIGLEC6	no
Muscle	M101	SIT1	no
Muscle	M101	SKI	no
Muscle	M101	SLC16A12	no
Muscle	M101	SLC35E1	no
Muscle	M101	SLC36A4	no
Muscle	M101	SLC39A8	no
Muscle	M101	SLC44A4	yes
Muscle	M101	SLC4A5	no
Muscle	M101	SLC5A1	no
Muscle	M101	SMAD5	no
Muscle	M101	SMCR5	no
Muscle	M101	SNAPC1	no
Muscle	M101	SNHG12	no
Muscle	M101	SNORA18	no
Muscle	M101	SNORA8	no
Muscle	M101	SNORD3D	no
Muscle	M101	SOS1	no
Muscle	M101	SOS2	no
Muscle	M101	SPC24	no
Muscle	M101	SPG21	no
Muscle	M101	SPINK2	no
Muscle	M101	SPN	no
Muscle	M101	SPTLC1	no
Muscle	M101	SRP14	no
Muscle	M101	SRP14P1	no
Muscle	M101	SRPR	no
Muscle	M101	SRPRB	no
Muscle	M101	SSTR2	no
Muscle	M101	STARD7	no
Muscle	M101	SULT1A1	no
Muscle	M101	SYAP1	yes
Muscle	M101	SYNPO2L	no
Muscle	M101	TAF13	no
Muscle	M101	TBC1D3B	no
Muscle	M101	TBC1D3C	no
Muscle	M101	TBC1D3G	no
Muscle	M101	TBC1D3H	no
Muscle	M101	TBC1D3I	no
Muscle	M101	TCTN3	no
Muscle	M101	TDP1	no
Muscle	M101	TERF1	no
Muscle	M101	TIMM23B	no
Muscle	M101	TIPRL	no
Muscle	M101	TMEM106A	yes
Muscle	M101	TMEM156	no
Muscle	M101	TMEM191A	no
Muscle	M101	TMEM202	no
Muscle	M101	TMEM41A	no
Muscle	M101	TNFSF14	no
Muscle	M101	TNPO2	no
Muscle	M101	TRIM56	no
Muscle	M101	TTL	no
Muscle	M101	UBOX5	no
Muscle	M101	UGP2	no
Muscle	M101	USP49	no
Muscle	M101	VLDLR	no
Muscle	M101	VPS24	no
Muscle	M101	WASL	no
Muscle	M101	WDR92	no
Muscle	M101	XIAP	no
Muscle	M101	XPNPEP3	no
Muscle	M101	YRDC	no
Muscle	M101	ZDHHC16	no
Muscle	M101	ZMAT5	no
Muscle	M101	ZMYND11	no
Muscle	M101	ZNF12	no
Muscle	M101	ZNF135	no
Muscle	M101	ZNF136	no
Muscle	M101	ZNF14	no
Muscle	M101	ZNF160	no
Muscle	M101	ZNF177	no
Muscle	M101	ZNF223	yes
Muscle	M101	ZNF239	no
Muscle	M101	ZNF276	no
Muscle	M101	ZNF398	no
Muscle	M101	ZNF430	no
Muscle	M101	ZNF483	no
Muscle	M101	ZNF486	yes
Muscle	M101	ZNF493	no
Muscle	M101	ZNF536	no
Muscle	M101	ZNF549	no
Muscle	M101	ZNF559	no
Muscle	M101	ZNF562	no
Muscle	M101	ZNF600	no
Muscle	M101	ZNF624	no
Muscle	M101	ZNF652	no
Muscle	M101	ZNF669	no
Muscle	M101	ZNF674	no
Muscle	M101	ZNF682	no
Muscle	M101	ZNF716	no
Muscle	M101	ZNF738	yes
Muscle	M101	ZNF773	no
Muscle	M101	ZNF786	no
Muscle	M101	ZNF860	no
Muscle	M101	ZNF93	no
Muscle	M104	ATF4	no
Muscle	M104	BID	no
Muscle	M104	C10orf46	no
Muscle	M104	C14orf102	no
Muscle	M104	C14orf153	no
Muscle	M104	C16orf87	no
Muscle	M104	C1QTNF9	no
Muscle	M104	C1orf128	no
Muscle	M104	C3orf34	no
Muscle	M104	CA2	no
Muscle	M104	CACYBP	no
Muscle	M104	CGGBP1	no
Muscle	M104	CHCHD4	no
Muscle	M104	CHRNA5	no
Muscle	M104	CLSTN1	no
Muscle	M104	CRBN	no
Muscle	M104	CREBL1	no
Muscle	M104	DMXL2	no
Muscle	M104	DUSP19	yes
Muscle	M104	FAM63A	no
Muscle	M104	FAM80B	no
Muscle	M104	FCGR3A	no
Muscle	M104	FIGNL2	no
Muscle	M104	GRIPAP1	no
Muscle	M104	HGD	no
Muscle	M104	HSPC268	no
Muscle	M104	IWS1	no
Muscle	M104	JHDM1D	no
Muscle	M104	KIAA0408	no
Muscle	M104	KLHL28	no
Muscle	M104	LMOD3	no
Muscle	M104	LOC100128126	no
Muscle	M104	LOC100128510	no
Muscle	M104	LOC100128975	no
Muscle	M104	LOC100129269	no
Muscle	M104	LOC100129539	no
Muscle	M104	LOC100130835	no
Muscle	M104	LOC113230	no
Muscle	M104	LOC147727	no
Muscle	M104	LOC286467	no
Muscle	M104	LOC400713	no
Muscle	M104	LOC401622	no
Muscle	M104	LOC441191	no
Muscle	M104	LOC642295	no
Muscle	M104	LOC646044	no
Muscle	M104	LOC647389	no
Muscle	M104	LOC728620	no
Muscle	M104	LOC729217	no
Muscle	M104	LRAP	no
Muscle	M104	LRRFIP1	no
Muscle	M104	MAFF	no
Muscle	M104	MBTD1	no
Muscle	M104	MCHR2	no
Muscle	M104	MRPL18	no
Muscle	M104	MYO3B	no
Muscle	M104	NFATC2IP	no
Muscle	M104	NUDT9	no
Muscle	M104	PCNP	no
Muscle	M104	PIGK	no
Muscle	M104	PMS2	no
Muscle	M104	PPA1	no
Muscle	M104	PPM1K	no
Muscle	M104	PPP1R1B	no
Muscle	M104	PRMT3	no
Muscle	M104	PRRG4	no
Muscle	M104	QRFPR	no
Muscle	M104	RBM3	no
Muscle	M104	RNASEH2A	no
Muscle	M104	RPL36AL	no
Muscle	M104	SCRN2	no
Muscle	M104	SF3B14	no
Muscle	M104	SHROOM4	yes
Muscle	M104	SNX3	yes
Muscle	M104	SPTLC2	no
Muscle	M104	SSBP4	no
Muscle	M104	STK24	no
Muscle	M104	SYNCRIP	no
Muscle	M104	TANK	no
Muscle	M104	TCF12	no
Muscle	M104	TDRD1	no
Muscle	M104	TNFSF15	yes
Muscle	M104	TRIM13	yes
Muscle	M104	TRIM50	no
Muscle	M104	TRIM72	no
Muscle	M104	TXLNB	no
Muscle	M104	U2AF1	no
Muscle	M104	WSB1	no
Muscle	M104	ZMAT3	no
Muscle	M104	ZNF577	no
Muscle	M104	ZNF626	no
Muscle	M104	ZNF654	no
Muscle	M104	ZNF69	no
Muscle	M106	ABHD14A	no
Muscle	M106	AQP1	no
Muscle	M106	B4GALT7	no
Muscle	M106	C17orf101	no
Muscle	M106	C1orf183	no
Muscle	M106	C20orf175	no
Muscle	M106	C6orf136	yes
Muscle	M106	C6orf62	no
Muscle	M106	CA4	no
Muscle	M106	CCDC123	no
Muscle	M106	CD300LG	no
Muscle	M106	CDH23	no
Muscle	M106	COX7A2L	no
Muscle	M106	CTSL1	no
Muscle	M106	DCAF4L1	no
Muscle	M106	DCTPP1	no
Muscle	M106	DDX21	no
Muscle	M106	DNAJC1	no
Muscle	M106	DNAJC27	no
Muscle	M106	DOLK	no
Muscle	M106	ERCC2	no
Muscle	M106	FAM160B2	no
Muscle	M106	GIPC1	no
Muscle	M106	GSTM1	no
Muscle	M106	GSTM2	no
Muscle	M106	GSTM4	no
Muscle	M106	HDHD1A	no
Muscle	M106	KIF25	no
Muscle	M106	KIF3B	no
Muscle	M106	LACTB2	no
Muscle	M106	LOC100130332	no
Muscle	M106	LOC100133045	no
Muscle	M106	LOC283487	no
Muscle	M106	LOC389124	no
Muscle	M106	LOC441150	no
Muscle	M106	LOC641975	no
Muscle	M106	LOC648434	no
Muscle	M106	LOC652071	no
Muscle	M106	LOC652195	no
Muscle	M106	LOC729375	no
Muscle	M106	LOC729843	no
Muscle	M106	MAML1	no
Muscle	M106	MAP1LC3B	no
Muscle	M106	MRPS26	no
Muscle	M106	MYL1	no
Muscle	M106	NIT2	no
Muscle	M106	NME4	no
Muscle	M106	NMNAT3	no
Muscle	M106	NMT1	no
Muscle	M106	PM20D2	no
Muscle	M106	PPP3CC	no
Muscle	M106	PSMD8	no
Muscle	M106	RBED1	no
Muscle	M106	RHOBTB2	no
Muscle	M106	RPUSD3	no
Muscle	M106	SDHAF1	no
Muscle	M106	SLC35A2	no
Muscle	M106	SMAD7	no
Muscle	M106	SNHG1	no
Muscle	M106	SNORD25	no
Muscle	M106	SNORD4A	no
Muscle	M106	SPATA20	no
Muscle	M106	TBC1D13	no
Muscle	M106	TCL1B	no
Muscle	M106	TERF2IP	no
Muscle	M106	TEX10	no
Muscle	M106	TMEM99	no
Muscle	M106	TOR3A	no
Muscle	M106	TRPT1	no
Muscle	M106	TTLL1	no
Muscle	M106	XRCC3	no
Muscle	M106	ZBTB3	no
Muscle	M106	ZNF775	no
Muscle	M107	AKT1	no
Muscle	M107	ATRN	no
Muscle	M107	CANT1	no
Muscle	M107	CHST1	no
Muscle	M107	DCAF7	yes
Muscle	M107	DNAJB12	no
Muscle	M107	EPN2	no
Muscle	M107	GALNT4	no
Muscle	M107	GHDC	no
Muscle	M107	GNPDA2	no
Muscle	M107	GOLGA7	no
Muscle	M107	GPX4	no
Muscle	M107	LOC100128292	no
Muscle	M107	LOC100129343	no
Muscle	M107	LOC401480	no
Muscle	M107	LOC729580	no
Muscle	M107	MGLL	no
Muscle	M107	MIR1228	no
Muscle	M107	NCOA1	no
Muscle	M107	RPS6KA4	no
Muscle	M107	SCARNA13	no
Muscle	M107	SCPEP1	no
Muscle	M107	SEPN1	no
Muscle	M107	TNFAIP1	no
Muscle	M109	A2LD1	no
Muscle	M109	AKAP13	no
Muscle	M109	AMDHD2	no
Muscle	M109	AMT	no
Muscle	M109	ANKRD11	no
Muscle	M109	ARS2	no
Muscle	M109	ASXL2	no
Muscle	M109	ATG7	no
Muscle	M109	BCL7C	no
Muscle	M109	BRD9	no
Muscle	M109	BTBD12	no
Muscle	M109	BTD	no
Muscle	M109	BTRC	no
Muscle	M109	C14orf93	no
Muscle	M109	C16orf48	no
Muscle	M109	C17orf70	no
Muscle	M109	C1orf162	no
Muscle	M109	C20orf196	no
Muscle	M109	C20orf20	no
Muscle	M109	C3orf59	no
Muscle	M109	C4orf10	no
Muscle	M109	C5orf15	no
Muscle	M109	C7orf27	yes
Muscle	M109	C7orf54	no
Muscle	M109	CCDC53	no
Muscle	M109	CCDC77	no
Muscle	M109	CCS	no
Muscle	M109	CDRT4	no
Muscle	M109	CHKA	no
Muscle	M109	CNIH	no
Muscle	M109	CPSF1	no
Muscle	M109	CPSF4	no
Muscle	M109	CRELD2	no
Muscle	M109	CSNK1E	no
Muscle	M109	CTDP1	no
Muscle	M109	DDX42	no
Muscle	M109	DFNB59	no
Muscle	M109	DNAJC9	no
Muscle	M109	DPAGT1	no
Muscle	M109	DPYSL4	no
Muscle	M109	EPB41L5	no
Muscle	M109	FAM39DP	no
Muscle	M109	FAM39E	no
Muscle	M109	FLJ20021	no
Muscle	M109	FRAG1	no
Muscle	M109	GAK	no
Muscle	M109	GALK1	no
Muscle	M109	GEMIN8	no
Muscle	M109	GLDC	no
Muscle	M109	GMEB2	no
Muscle	M109	GNPAT	no
Muscle	M109	HIC2	no
Muscle	M109	HIST2H4A	no
Muscle	M109	HMG20A	no
Muscle	M109	HNRNPC	no
Muscle	M109	INTS3	no
Muscle	M109	INTS4	no
Muscle	M109	KAT2A	yes
Muscle	M109	KIAA0174	no
Muscle	M109	KIAA0430	no
Muscle	M109	KIAA1641	no
Muscle	M109	KIF1C	no
Muscle	M109	KLHL12	no
Muscle	M109	LEMD2	no
Muscle	M109	LOC100128326	no
Muscle	M109	LOC100130914	no
Muscle	M109	LOC100131308	no
Muscle	M109	LOC100131767	no
Muscle	M109	LOC143666	no
Muscle	M109	LOC400707	no
Muscle	M109	LOC401357	no
Muscle	M109	LOC651169	no
Muscle	M109	LOC651296	no
Muscle	M109	LOC654116	no
Muscle	M109	LOC678655	no
Muscle	M109	LOC727877	no
Muscle	M109	LOC728181	no
Muscle	M109	LOC728533	no
Muscle	M109	LOC728653	no
Muscle	M109	LOC729660	no
Muscle	M109	LOC729859	no
Muscle	M109	LOC730235	no
Muscle	M109	LOC730316	no
Muscle	M109	LRRN2	no
Muscle	M109	MADD	no
Muscle	M109	MAN1B1	no
Muscle	M109	MBD6	no
Muscle	M109	ME3	no
Muscle	M109	MPZ	no
Muscle	M109	MZF1	no
Muscle	M109	NAT9	no
Muscle	M109	NCOA6	no
Muscle	M109	NISCH	no
Muscle	M109	NME3	no
Muscle	M109	NMI	no
Muscle	M109	P2RX7	no
Muscle	M109	PAN2	no
Muscle	M109	PARP10	no
Muscle	M109	PDCD5	no
